222,0,0.0784,0.0784,0,0,0,0,0,0,0,0,77,7,9.3493,0.00524,2,219,0,0.0783,0.0783,0,0,0,0,0,0,0,0,77,0,7.1107,0,1,218,0,0.0783,0.0783,0,0,0,0,0,0,0,0,76,0,7.2424,0,1,215,0,0.0867,0.0867,0,0,0,0,0,0,0,0,77,8,9.3493,0.00598,2,210,0,0.0867,0.0867,0,0,0,0,0,0,0,0,76,15,10.929,0.01122,2,210,0,0.0866,0.0866,0,0,0,0,0,0,0,0,75,14,9.7443,0.01047,2,207,0,0.0867,0.0867,0,0,0,0,0,0,0,0,75,38,10.271,0.02842,2,200,0,0.0867,0.0867,0,0,0,0,0,0,0,0,74,9,8.6909,0.00673,2,192,0,0.0866,0.0866,0,0,0,0,0,0,0,0,72,0,6.7157,0,1,187,0,0.0917,0.0917,0,0,0,0,0,0,0,0,79,8,9.481,0.00598,2,186,0,0.0917,0.0917,0,0,0,0,0,0,0,0,75,0,7.3741,0,1,186,0,0.0916,0.0916,0,0,0,0,0,0,0,0,86,71,13.695,0.05311,2
183,0,0.0917,0.0917,0,0,0,0,0,0,0,0,77,0,7.2424,0,1,175,0,0.0917,0.0917,0,0,0,0,0,0,0,0,76,11,10.666,0.00823,2,172,0,0.0916,0.0916,0,0,0,0,0,0,0,0,84,96,17.513,0.07181,2,174,0,0.0917,0.0917,0,0,0,0,0,0,0,0,90,61,14.353,0.04562,2,172,0,0.0917,0.0917,0,0,0,0,0,0,0,0,94,304,28.048,0.2274,2,170,0,0.0916,0.0916,0,0,0,0,0,0,0,0,86,97,21.069,0.07256,2,164,0,0.0917,0.0917,0,0,0,0,0,0,0,0,82,26,13.695,0.01944,2,161,0,0.0917,0.0917,0,0,0,0,0,0,0,0,84,89,17.25,0.06657,2,153,0,0.0916,0.0916,0,0,0,192,1,-1,0,0,75,11,9.3493,0.00823,2,189,0,1.405,0.0917,0,1.405,192,0,0,0,0,0,79,45,13.958,0.03366,2,181,0,0.0917,0.0917,0,0,0,0,0,0,0,0,106,33,18.699,0.02468,3,174,0,0.0916,0.0916,0,0,0,0,0,0,0,0,135,126,49.775,0.09425,4
166,0,0.0917,0.0917,0,0,0,0,0,0,0,0,127,143,44.64,0.10696,4,158,0,0.0917,0.0917,0,0,249,0,0,0,0,0,130,48,35.554,0.03591,4,150,0,0.0916,0.0916,0,0,0,0,0,0,0,0,116,0,10.666,0,2,138,0,0.0917,0.0917,0,0,0,0,0,0,0,0,137,217,38.451,0.16232,4,131,0,0.0917,0.0917,0,0,0,0,0,0,0,0,129,100,45.956,0.07481,4,126,0,0.0916,0.0916,0,0,110,0,0,0,0,0,134,167,52.409,0.12492,4,117,0,0.0917,0.0917,0,0,124,0,0,0,0,0,113,43,26.731,0.03216,4,110,0,0.0917,0.0917,0,0,0,0,0,0,0,0,142,14,57.017,0.01047,4,103,0,0.0916,0.0916,0,0,0,0,0,0,0,0,133,11,49.117,0.00823,4,95,0,0.0859,0.0859,0,0,86,86,-1,1,1,8,130,49,50.828,0.03665,4,85,0,0.0858,0.0858,0,0,0,0,0,0,0,0,99,32,22.912,0.02394,3,85,0,0.0858,0.0858,0,0,0,0,0,0,0,0,86,0,7.9008,0,1
94,0,0.0859,0.0859,0,0,0,0,0,0,0,0,93,230,24.624,0.17204,2,102,0,0.0858,0.0858,0,0,0,0,0,0,0,0,96,42,15.933,0.03142,2,110,0,0.0858,0.0858,0,0,0,0,0,0,0,0,0,209,25.151,0.15634,2,116,0,0.0859,0.0859,0,0,0,0,0,0,0,0,0,0,6.584,0,1,122,0,0.0858,0.0858,0,0,0,0,0,0,0,0,97,0,6.584,0,1,103,45,0.0858,0.0858,0,0,102,103,-1,-1,0,0,94,59,18.172,0.04413,2,88,0,2.8988,0.0859,2.8988,0,0,0,0,0,0,0,87,21,14.221,0.01571,2,82,0,0.0858,0.0858,0,0,0,0,0,0,0,0,91,45,13.826,0.03366,2,76,0,0.0858,0.0858,0,0,0,0,0,0,0,0,88,0,8.1642,0,1,73,0,0.0859,0.0859,0,0,0,0,0,0,0,0,85,0,8.4275,0,1,76,0,0.0858,0.0858,0,0,0,0,0,0,0,0,79,0,8.1642,0,1,79,0,0.0858,0.0858,0,0,0,0,0,0,0,0,77,0,8.1642,0,1
86,0,0.0859,0.0859,0,0,0,0,0,0,0,0,78,0,7.1107,0,1,100,0,0.0858,0.0858,0,0,0,0,0,0,0,0,90,69,16.328,0.05161,2,105,0,0.0858,0.0858,0,0,0,0,0,0,0,0,77,0,8.0325,0,1,112,0,0.0859,0.0859,0,0,0,0,0,0,0,0,76,0,7.6374,0,1,118,0,0.0858,0.0858,0,0,0,0,0,0,0,0,84,7,9.876,0.00524,2,120,0,0.0858,0.0858,0,0,0,0,0,0,0,0,79,0,8.4275,0,1,124,0,0.0859,0.0859,0,0,0,0,0,0,0,0,80,6,9.3493,0.00449,2,127,0,0.0858,0.0858,0,0,0,0,0,0,0,0,88,0,8.2958,0,1,130,0,0.0858,0.0858,0,0,0,0,0,0,0,0,81,90,18.83,0.06732,2,128,0,0.0859,0.0859,0,0,0,0,0,0,0,0,81,44,10.798,0.03291,2,124,0,0.0858,0.0858,0,0,0,0,0,0,0,0,75,0,6.979,0,1,124,0,0.0858,0.0858,0,0,0,0,0,0,0,0,76,0,7.3741,0,1
127,0,0.0859,0.0859,0,0,0,0,0,0,0,0,79,0,7.2424,0,1,135,0,0.0858,0.0858,0,0,0,0,0,0,0,0,80,57,16.065,0.04264,2,143,0,0.0858,0.0858,0,0,0,0,0,0,0,0,70,0,6.7157,0,1,146,0,0.0859,0.0859,0,0,0,0,0,0,0,0,71,9,8.5592,0.00673,2,147,0,0.0858,0.0858,0,0,0,0,0,0,0,0,69,0,6.584,0,1,149,0,0.0858,0.0858,0,0,0,0,0,0,0,0,67,0,6.584,0,1,150,0,0.0859,0.0859,0,0,0,0,0,0,0,0,68,0,6.7157,0,1,146,0,0.0858,0.0858,0,0,0,0,0,0,0,0,68,0,6.584,0,1,146,0,0.0858,0.0858,0,0,0,0,0,0,0,0,68,0,6.584,0,1,146,0,0.0859,0.0859,0,0,0,0,0,0,0,0,68,0,6.584,0,1,148,0,0.0858,0.0858,0,0,0,0,0,0,0,0,68,0,6.7157,0,1,152,0,0.0858,0.0858,0,0,0,0,0,0,0,0,75,21,10.534,0.0157,2
150,0,0.0859,0.0859,0,0,0,0,0,0,0,0,64,24,9.481,0.01795,2,143,0,0.0858,0.0858,0,0,0,0,0,0,0,0,64,0,6.584,0,1,138,0,0.0858,0.0858,0,0,0,0,0,0,0,0,63,0,6.584,0,1,137,0,0.0859,0.0859,0,0,0,0,0,0,0,0,66,0,6.584,0,1,140,0,0.0858,0.0858,0,0,0,0,0,0,0,0,66,0,6.584,0,1,144,0,0.0858,0.0858,0,0,0,0,0,0,0,0,70,0,6.584,0,1,154,0,0.0859,0.0859,0,0,0,0,0,0,0,0,67,0,6.584,0,1,157,0,0.0858,0.0858,0,0,0,0,0,0,0,0,67,0,6.584,0,1,157,0,0.0858,0.0858,0,0,0,0,0,0,0,0,69,0,6.584,0,1,158,0,0.0825,0.0825,0,0,0,0,0,0,0,0,68,0,6.584,0,1,159,0,0.0825,0.0825,0,0,0,0,0,0,0,0,73,0,6.584,0,1,157,0,0.0825,0.0825,0,0,0,0,0,0,0,0,103,85,18.962,0.06358,2
155,0,0.0825,0.0825,0,0,0,0,0,0,0,0,82,60,16.592,0.04488,2,151,0,0.0825,0.0825,0,0,0,0,0,0,0,0,74,0,6.8474,0,1,151,0,0.0825,0.0825,0,0,0,0,0,0,0,0,74,0,6.8474,0,1,152,0,0.0825,0.0825,0,0,0,0,0,0,0,0,73,0,6.584,0,1,154,0,0.0825,0.0825,0,0,0,0,0,0,0,0,72,0,6.7157,0,1,155,0,0.0825,0.0825,0,0,0,0,0,0,0,0,72,0,6.584,0,1,154,0,0.0825,0.0825,0,0,0,0,0,0,0,0,69,22,10.666,0.01646,2,156,0,0.0825,0.0825,0,0,0,0,0,0,0,0,72,0,7.1107,0,1,154,0,0.0825,0.0825,0,0,0,0,0,0,0,0,77,75,12.51,0.0561,2,153,0,0.0825,0.0825,0,0,0,0,0,0,0,0,71,34,10.403,0.02543,2,150,0,0.0825,0.0825,0,0,0,0,0,0,0,0,70,0,6.7157,0,1,147,0,0.0825,0.0825,0,0,0,0,0,0,0,0,70,0,6.584,0,1
147,0,0.0825,0.0825,0,0,0,0,0,0,0,0,71,0,6.7157,0,1,146,0,0.0825,0.0825,0,0,0,0,0,0,0,0,71,0,6.7157,0,1,147,0,0.0825,0.0825,0,0,0,0,0,0,0,0,79,26,10.008,0.01945,2,150,0,0.0825,0.0825,0,0,0,0,0,0,0,0,72,18,9.6126,0.01346,2,146,0,0.0825,0.0825,0,0,0,0,0,0,0,0,71,0,6.7157,0,1,146,0,0.0825,0.0825,0,0,0,0,0,0,0,0,71,0,6.8474,0,1,151,0,0.0825,0.0825,0,0,0,0,0,0,0,0,70,0,6.7157,0,1,147,0,0.0825,0.0825,0,0,0,0,0,0,0,0,69,6,8.2958,0.00449,2,151,0,0.0825,0.0825,0,0,0,0,0,0,0,0,81,64,14.353,0.04788,2,151,65,8.1088,0.0934,6.8421,1.2667,0,148,-1,-1,0,0,72,9,9.2176,0.00673,2,148,0,0.0933,0.0933,0,0,0,0,0,0,0,0,79,0,7.3741,0,1,147,0,0.0933,0.0933,0,0,0,0,0,0,0,0,81,7,10.008,0.00524,2
152,0,0.0934,0.0934,0,0,0,0,0,0,0,0,82,20,12.51,0.01496,2,158,0,0.0933,0.0933,0,0,0,0,0,0,0,0,71,0,7.5058,0,1,175,0,0.0933,0.0933,0,0,0,0,0,0,0,0,72,0,6.584,0,1,195,0,0.0934,0.0934,0,0,0,0,0,0,0,0,78,13,9.7443,0.00972,2,209,0,0.0933,0.0933,0,0,0,0,0,0,0,0,75,41,13.695,0.03067,2,211,0,0.0933,0.0933,0,0,0,0,0,0,0,0,74,24,11.193,0.01795,2,209,0,0.0934,0.0934,0,0,0,0,0,0,0,0,77,52,13.695,0.0389,2,211,0,0.0933,0.0933,0,0,0,0,0,0,0,0,70,13,8.9542,0.00972,2,186,0,0.0933,0.0933,0,0,0,0,0,0,0,0,77,82,13.563,0.06134,2,174,0,0.0934,0.0934,0,0,0,0,0,0,0,0,73,0,6.7157,0,1,162,0,0.0933,0.0933,0,0,0,0,0,0,0,0,73,0,6.7157,0,1,153,0,0.0933,0.0933,0,0,0,0,0,0,0,0,74,8,8.5592,0.00598,2
